Id,Label,name,Degree
n605,Tony Tumber,Tony Tumber,11
n606,Atsunori Saraya,Atsunori Saraya,13
n607,Atsushi Iwama,Atsushi Iwama,13
n608,Haruhiko Koseki,Haruhiko Koseki,13
n609,Issay Kitabayashi,Issay Kitabayashi,13
n610,Jun Shinga,Jun Shinga,13
n611,Masamitsu Negishi,Masamitsu Negishi,13
n612,Mitsuhiro Endoh,Mitsuhiro Endoh,13
n613,Naoto Yamaguchi,Naoto Yamaguchi,13
n614,Satoru Miyagi,Satoru Miyagi,13
n615,Takaho Endo,Takaho Endo,13
n616,Takuo Katsumoto,Takuo Katsumoto,13
n617,Tetsuhiro Chiba,Tetsuhiro Chiba,13
n618,Tetsuro Toyoda,Tetsuro Toyoda,13
n619,Blaine Bartholomew,Blaine Bartholomew,5
n620,Divya Sinha,Divya Sinha,5
n621,Mekonnen Lemma-Dechassa,Mekonnen Lemma-Dechassa,5
n622,Michael Shogren-Knaak,Michael Shogren-Knaak,5
n623,Nilanjana Chatterjee,Nilanjana Chatterjee,5
n624,Caroline Hill,Caroline Hill,4
n625,Eleonora Agricola,Eleonora Agricola,4
n626,Rebecca Randall,Rebecca Randall,4
n627,Sirio Dupont,Sirio Dupont,4
n628,Alma Burlingame,Alma Burlingame,11
n629,Changbin Chen,Changbin Chen,11
n630,Geeta Narlikar,Geeta Narlikar,11
n631,Georgette Charles,Georgette Charles,11
n632,Hiten Madhani,Hiten Madhani,11
n633,Nevan Krogan,Nevan Krogan,11
n634,Pedro Beltrao,Pedro Beltrao,11
n635,Sean Collins,Sean Collins,11
n636,Song Tan,Song Tan,16
n637,Susan Shih,Susan Shih,11
n638,Tanu Sharma,Tanu Sharma,11
n639,Cheryl Beseler,Cheryl Beseler,5
n640,Qingping Cui,Qingping Cui,5
n641,Alexander Ruthenburg,Alexander Ruthenburg,10
n642,Beatrix Ueberheide,Beatrix Ueberheide,10
n643,C Allis,C Allis,10
n644,Dinshaw Patel,Dinshaw Patel,10
n645,Haitao Li,Haitao Li,10
n646,Melanie Yuen,Melanie Yuen,10
n647,Robert McGinty,Robert McGinty,10
n648,Scott Dewell,Scott Dewell,10
n649,Thomas Milne,Thomas Milne,10
n650,Tom Muir,Tom Muir,10
n651,Anne-Benedicte Boullay,Anne-Benedicte Boullay,29
n652,Catherine Clement,Catherine Clement,29
n653,Chris Delves,Chris Delves,29
n654,Emma Jones,Emma Jones,29
n655,Francoise Gellibert,Francoise Gellibert,29
n656,Helen Flynn,Helen Flynn,29
n657,Herve Coste,Herve Coste,29
n658,Iain Uings,Iain Uings,29
n659,Jerome Toum,Jerome Toum,29
n660,Jonathan Wilde,Jonathan Wilde,29
n661,Julia White,Julia White,29
n662,Paul Homes,Paul Homes,29
n663,Rachel Grimley,Rachel Grimley,29
n664,Robert Woodward,Robert Woodward,29
n665,Stephen Hughes,Stephen Hughes,29
n666,J Harper,J Harper,6
n667,Jennifer Smith,Jennifer Smith,6
n668,Mathew Sowa,Mathew Sowa,6
n669,Matthias Ottinger,Matthias Ottinger,6
n670,Peter Howley,Peter Howley,6
n671,Shaila Rahman,Shaila Rahman,6
n672,Andrew Billin,Andrew Billin,11
n673,Janine Lamonica,Janine Lamonica,11
n674,Joel Mackay,Joel Mackay,11
n675,Roland Gamsjaeger,Roland Gamsjaeger,11
n676,Amy Campbell,Amy Campbell,10
n677,Hongxin Wang,Hongxin Wang,10
n678,Ross Hardison,Ross Hardison,10
n679,Stephan Kadauke,Stephan Kadauke,10
n680,Wulan Deng,Wulan Deng,10
n681,Guillermo Gerona-Navarro,Guillermo Gerona-Navarro,15
n682,Ioannis Karakikes,Ioannis Karakikes,11
n683,Jagat Borah,Jagat Borah,11
n684,Jigneshkumar Patel,Jigneshkumar Patel,15
n685,Keita Morohashi,Keita Morohashi,11
n686,Michaela Muller,Michaela Muller,11
n687,Roger Hajjar,Roger Hajjar,11
n688,Shiraz Mujtaba,Shiraz Mujtaba,15
n689,Akihiro Ito,Akihiro Ito,10
n690,Balasundaram Padmanabhan,Balasundaram Padmanabhan,10
n691,Kazuki Sasaki,Kazuki Sasaki,10
n692,Mikako Shirouzu,Mikako Shirouzu,10
n693,Minoru Yoshida,Minoru Yoshida,10
n694,Norikazu Nishino,Norikazu Nishino,10
n695,Shigeyuki Yokoyama,Shigeyuki Yokoyama,10
n696,Takaho Terada,Takaho Terada,10
n697,Takashi Umehara,Takashi Umehara,10
n698,Tamaki Ito,Tamaki Ito,10
n699,Hediye Erdjument-Bromage,Hediye Erdjument-Bromage,6
n700,Kevin Velasco,Kevin Velasco,6
n701,Mariana Yaneva,Mariana Yaneva,6
n702,Paul Tempst,Paul Tempst,6
n703,SaÃ¯d Sif,SaÃ¯d Sif,6
n704,Sookil Tae,Sookil Tae,6
n705,Arcady Mushegian,Arcady Mushegian,1
n706,Joshua Webster,Joshua Webster,7
n707,Kent Hunter,Kent Hunter,7
n708,Nigel Crawford,Nigel Crawford,7
n709,R Simpson,R Simpson,7
n710,Renard Walker,Renard Walker,7
n711,Alfred Singer,Alfred Singer,5
n712,Barbara Taylor,Barbara Taylor,5
n713,Carl Wu,Carl Wu,5
n714,Joseph Landry,Joseph Landry,5
n715,Peter Aplan,Peter Aplan,5
n716,Antonio Frasca,Antonio Frasca,8
n717,NA Yoel-RodrÃ_guez,NA Yoel-RodrÃ_guez,8
n718,Roman Osman,Roman Osman,8
n719,A Look,A Look,13
n720,Blaine Robinson,Blaine Robinson,13
n721,Carolyn Felix,Carolyn Felix,13
n722,Francesco Argenton,Francesco Argenton,13
n723,Giuseppe Basso,Giuseppe Basso,13
n724,Giuseppe Germano,Giuseppe Germano,13
n725,Ilaria Guariento,Ilaria Guariento,13
n726,Jennifer Rhodes,Jennifer Rhodes,13
n727,John Kanki,John Kanki,13
n728,Joshua Abrams,Joshua Abrams,13
n729,Marion Scott,Marion Scott,13
n730,Natascia Tiso,Natascia Tiso,13
n731,Rita Balice-Gordon,Rita Balice-Gordon,13
n732,Min Liu,Min Liu,3
n733,Hong-Gang Liu,Hong-Gang Liu,4
n734,Wei Fang,Wei Fang,6
n735,Daiji Okamura,Daiji Okamura,10
n736,Hirofumi Taniguchi,Hirofumi Taniguchi,10
n737,Ikuma Maeda,Ikuma Maeda,10
n738,Juan Izpisua Belmonte,Juan Izpisua Belmonte,10
n739,Kuniya Abe,Kuniya Abe,10
n740,Makiko Ikeda,Makiko Ikeda,10
n741,Nathan Mise,Nathan Mise,10
n742,Toshiaki Noce,Toshiaki Noce,10
n743,Yasuhisa Matsui,Yasuhisa Matsui,10
n744,AndrÃ© MÃ_ller,AndrÃ© MÃ_ller,13
n745,Florian Breitwieser,Florian Breitwieser,13
n746,Florian Grebien,Florian Grebien,13
n747,Forest White,Forest White,13
n748,Georg Winter,Georg Winter,13
n749,Giulio Superti-Furga,Giulio Superti-Furga,13
n750,Jacques Colinge,Jacques Colinge,13
n751,Keiryn Bennett,Keiryn Bennett,13
n752,Manuela Gridling,Manuela Gridling,13
n753,Martin Bilban,Martin Bilban,13
n754,Scott Carlson,Scott Carlson,13
n755,Chao Du,Chao Du,7
n756,Guo-Shun An,Guo-Shun An,7
n757,Hong-Ti Jia,Hong-Ti Jia,7
n758,Ju-Hua Ni,Ju-Hua Ni,7
n759,Jun-Juan Qi,Jun-Juan Qi,7
n760,Shu-Yan Li,Shu-Yan Li,7
n761,Ya-Qiong Jin,Ya-Qiong Jin,7
n762,Karmaine Millington,Karmaine Millington,3
n763,Klaus Helm,Klaus Helm,3
n764,Loren Clarke,Loren Clarke,3
n765,Andrew Evans,Andrew Evans,6
n766,Christopher Fletcher,Christopher Fletcher,6
n767,Christopher Lathan,Christopher Lathan,6
n768,David Jackman,David Jackman,6
n769,Lynette Sholl,Lynette Sholl,6
n770,Honggang Liu,Honggang Liu,4
n771,Aaron Chang,Aaron Chang,12
n772,Andrey Loboda,Andrey Loboda,12
n773,B Chau,B Chau,12
n774,Carla Grandori,Carla Grandori,12
n775,Heather Howie,Heather Howie,12
n776,James Annis,James Annis,12
n777,Jason Frazier,Jason Frazier,12
n778,Julie Park,Julie Park,12
n779,Maki Imakura,Maki Imakura,12
n780,Masafumi Toyoshima,Masafumi Toyoshima,12
n781,Michele Cleary,Michele Cleary,12
n782,Peter Linsley,Peter Linsley,12
n783,Shoji Ohuchi,Shoji Ohuchi,2
n784,Yoshikazu Nakamura,Yoshikazu Nakamura,2
n785,Lucy Godley,Lucy Godley,1
n786,Danny Reinberg,Danny Reinberg,1
n787,Amnon Botchan,Amnon Botchan,8
n788,Gedalia Paz,Gedalia Paz,8
n789,Haim Breitbart,Haim Breitbart,8
n790,Haim Yavetz,Haim Yavetz,8
n791,Leah Yogev,Leah Yogev,8
n792,Ofer Lehavi,Ofer Lehavi,8
n793,Ron Hauser,Ron Hauser,8
n794,Sandra Kleiman,Sandra Kleiman,8
n795,Adina Alazraki,Adina Alazraki,4
n796,Aruna Polsani,Aruna Polsani,4
n797,Bahig Shehata,Bahig Shehata,4
n798,Carlos Abramowsky,Carlos Abramowsky,4
n799,Aleksander Sudakov,Aleksander Sudakov,4
n800,Liisi VÃµsa,Liisi VÃµsa,4
n801,Maido Remm,Maido Remm,4
n802,Mart Ustav,Mart Ustav,4
n803,Abdul Siddiqui,Abdul Siddiqui,6
n804,Amy Rutt,Amy Rutt,6
n805,Andre Konski,Andre Konski,6
n806,David Madgy,David Madgy,6
n807,Janet Poulik,Janet Poulik,6
n808,Majid Kalaf,Majid Kalaf,6
n809,A-Young Lee,A-Young Lee,3
n810,Cheng-Ming Chiang,Cheng-Ming Chiang,3
n811,Di Cai,Di Cai,3
n812,Jason Diaz,Jason Diaz,4
n813,Junpeng Yan,Junpeng Yan,4
n814,Armando Valencia-HernÃ¡ndez,Armando Valencia-HernÃ¡ndez,5
n815,EfraÃ_n Garrido,EfraÃ_n Garrido,5
n816,Eric RamÃ_rez-Salazar,Eric RamÃ_rez-Salazar,5
n817,Federico Centeno,Federico Centeno,5
n818,Karen Nieto,Karen Nieto,5
n819,Hong-gang LIU,Hong-gang LIU,1
n820,Amanda Christie,Amanda Christie,18
n821,Antonio Perez-Atayde,Antonio Perez-Atayde,18
n822,Brian Schwartz,Brian Schwartz,18
n823,Daniel Bauer,Daniel Bauer,18
n824,Elin Agoston,Elin Agoston,18
n825,Jon Aster,Jon Aster,18
n826,Katherine Janeway,Katherine Janeway,18
n827,Matthias Hofer,Matthias Hofer,18
n828,Nathan West,Nathan West,18
n829,Nicolas Reynoird,Nicolas Reynoird,18
n830,Sara Vargas,Sara Vargas,18
n831,Stephen Sallan,Stephen Sallan,18
n832,Jacob Kagey,Jacob Kagey,2
n833,Paula Vertino,Paula Vertino,2
n834,Atsushi Maeno,Atsushi Maeno,19
n835,Eijiro Nakamura,Eijiro Nakamura,19
n836,Keiko Doi,Keiko Doi,19
n837,Kiyotsugu Yoshikawa,Kiyotsugu Yoshikawa,19
n838,Masakazu Hattori,Masakazu Hattori,19
n839,Nagahiro Minato,Nagahiro Minato,19
n840,Naoki Terada,Naoki Terada,19
n841,Osamu Ogawa,Osamu Ogawa,19
n842,Takahiro Inoue,Takahiro Inoue,19
n843,Takashi Kobayashi,Takashi Kobayashi,19
n844,Tomomi Kamba,Tomomi Kamba,19
n845,Tomomi Yamada,Tomomi Yamada,19
n846,Toru Kanno,Toru Kanno,19
n847,Toshinari Yamasaki,Toshinari Yamasaki,19
n848,Toshiyuki Kamoto,Toshiyuki Kamoto,19
n849,Yoichiro Kajita,Yoichiro Kajita,19
n850,Yoko Hamazaki,Yoko Hamazaki,19
n851,Yoshiki Mikami,Yoshiki Mikami,19
n852,Yoshinobu Toda,Yoshinobu Toda,19
n853,Diana Bell,Diana Bell,3
n854,Dominique Pepper,Dominique Pepper,3
n855,Feriyl Bhaijee,Feriyl Bhaijee,3
n856,Debra Shivers,Debra Shivers,7
n857,Emma Reuschel,Emma Reuschel,7
n858,J Diehl,J Diehl,7
n859,Jason Shackelford,Jason Shackelford,7
n860,Jiangfang Wang,Jiangfang Wang,7
n861,Lauren Jeang,Lauren Jeang,7
n862,Terri Finkel,Terri Finkel,7
n863,Cheng-Hsiang Hsiao,Cheng-Hsiang Hsiao,3
n864,Cher-Wei Liang,Cher-Wei Liang,3
n865,Vincenzo Calvanese,Vincenzo Calvanese,14
n866,Wolfgang Sperr,Wolfgang Sperr,11
n867,Xin Wang,Xin Wang,5
n868,Zahra Kadri,Zahra Kadri,8
n869,William Lockwood,William Lockwood,3
n870,Zichong Li,Zichong Li,3
n871,Yue Gong,Yue Gong,11
n872,Michael Griswold,Michael Griswold,2
n873,Thomas Pertel,Thomas Pertel,9
n874,Yanhui Xiang,Yanhui Xiang,3
n875,Teresa Bowman,Teresa Bowman,9
n876,Paola Sebastiani,Paola Sebastiani,8
n877,Richard Palermo,Richard Palermo,2
n878,Srividya Balasubramanian,Srividya Balasubramanian,7
n879,William Hahn,William Hahn,23
n880,Scott Lowe,Scott Lowe,19
n881,Samuel Oliver,Samuel Oliver,1
n882,Peter Schumann,Peter Schumann,5
n883,V Pereira,V Pereira,4
n884,SÃ_nia NegrÃ£o,SÃ_nia NegrÃ£o,8
n885,Vanessa Bandeira,Vanessa Bandeira,6
n886,Udo Reichl,Udo Reichl,13
n887,Rui TostÃµes,Rui TostÃµes,8
n888,Pedro Barros,Pedro Barros,3
n889,Renata Soares,Renata Soares,4
n890,RogÃ©rio Tenreiro,RogÃ©rio Tenreiro,5
n891,Thierry LefranÃ§ois,Thierry LefranÃ§ois,14
n892,Sigrid Schwarz,Sigrid Schwarz,10
n893,Tiago Duarte,Tiago Duarte,4
n894,Rute Castro,Rute Castro,8
n895,V VerÃ_ssimo,V VerÃ_ssimo,4
n896,Maria Reis,Maria Reis,6
n897,Tiago Vicente,Tiago Vicente,6
n898,T Gilbert,T Gilbert,5
n899,Serena D'Souza,Serena D'Souza,3
n900,Zhi-Qiang Wang,Zhi-Qiang Wang,9
n901,Stephan Awe,Stephan Awe,4
n902,Vladimir Ignatchenko,Vladimir Ignatchenko,5
n903,U Kees,U Kees,12
n904,Zhenmin Liang,Zhenmin Liang,14
n905,Yue Zhang,Yue Zhang,3
n906,Zhijian Duan,Zhijian Duan,11
n907,Hidesuke Fukazawa,Hidesuke Fukazawa,1
n908,Timothy Rooney,Timothy Rooney,7
n909,Thierry Buchou,Thierry Buchou,19
n910,Susan Togher,Susan Togher,13
n911,Peter Dimaggio,Peter Dimaggio,6
n912,Tilman Hackeng,Tilman Hackeng,4
n913,Scott Armstrong,Scott Armstrong,2
n914,Judith Penkert,Judith Penkert,3
n915,Xianxin Hua,Xianxin Hua,3
n916,Yunyu Shi,Yunyu Shi,7
n917,Swen Hoelder,Swen Hoelder,3
n918,Ugur Ozbek,Ugur Ozbek,5
n919,Zhi-Qiang Zheng,Zhi-Qiang Zheng,4
n920,Ye Lee,Ye Lee,4
n921,Tue Fryland,Tue Fryland,9
n922,Pascal Lefevre,Pascal Lefevre,2
n923,Yifei Zhong,Yifei Zhong,13
n924,Pablo Garcia-Gutierrez,Pablo Garcia-Gutierrez,2
n925,Paolo Guarnieri,Paolo Guarnieri,3
n926,Tomohiko Tamura,Tomohiko Tamura,4
n927,Rakhee Banerjee,Rakhee Banerjee,4
n928,Tracy Keates,Tracy Keates,19
n929,Victoria Garbitt,Victoria Garbitt,8
n930,Xi Wan,Xi Wan,5
n931,Yann Lamotte,Yann Lamotte,37
n932,Yisong Wang,Yisong Wang,8
n933,Ranran Wang,Ranran Wang,6
n934,Yukichi Tanaka,Yukichi Tanaka,8
n935,R Prinjha,R Prinjha,2
n936,Khalid Ouararhni,Khalid Ouararhni,2
n937,Surbhi Dhar,Surbhi Dhar,2
n938,Vo Quy,Vo Quy,4
n939,Shamista Selvarajah,Shamista Selvarajah,3
n940,Jingya Wang,Jingya Wang,2
n941,R Urdinguio,R Urdinguio,8
n942,Tymon Rubel,Tymon Rubel,4
n943,Toru Nakamura,Toru Nakamura,10
n944,Sungyoo Cho,Sungyoo Cho,11
n945,Laura Lombardi,Laura Lombardi,2
n946,Un Kang,Un Kang,6
n947,Long Chen,Long Chen,1
n948,Zsolt Lazar,Zsolt Lazar,4
n949,Todd Sformo,Todd Sformo,5
n950,Patricia Sanchez,Patricia Sanchez,3
n951,Roberto Garofalo,Roberto Garofalo,5
n952,Yannan Li,Yannan Li,11
n953,Tamar Chachua,Tamar Chachua,7
n954,Yuta Mishima,Yuta Mishima,13
n955,Tessa Gaarenstroom,Tessa Gaarenstroom,4
n956,Xin Zhang,Xin Zhang,11
n957,Xiangyuan Wang,Xiangyuan Wang,5
n958,Yali Dou,Yali Dou,10
n959,Sylvie Magny,Sylvie Magny,29
n960,Yang Shi,Yang Shi,6
n961,Sarah Webb,Sarah Webb,5
n962,Yong Cheng,Yong Cheng,10
n963,Yoshihiro Nakamura,Yoshihiro Nakamura,10
n964,Vrajesh Karkhanis,Vrajesh Karkhanis,6
n965,Mensur DlakiÄ‡,Mensur DlakiÄ‡,1
n966,Thomas Geiger,Thomas Geiger,7
n967,Subhadra Banerjee,Subhadra Banerjee,5
n968,Yuanquan Song,Yuanquan Song,13
n969,Yi-Ding Han,Yi-Ding Han,4
n970,Yuko Tokitake,Yuko Tokitake,10
n971,Uwe Rix,Uwe Rix,13
n972,Zhen-Xing Ji,Zhen-Xing Ji,7
n973,Michelle Young,Michelle Young,3
n974,Yiding Han,Yiding Han,4
n975,Ryan Walsh,Ryan Walsh,12
n976,Yuki Fujimoto,Yuki Fujimoto,2
n977,Michelle Le Beau,Michelle Le Beau,1
n978,Philipp Voigt,Philipp Voigt,1
n979,Shimi Barda,Shimi Barda,8
n980,Kiery Braithwaite,Kiery Braithwaite,4
n981,Reet Kurg,Reet Kurg,4
n982,Zhihong Wang,Zhihong Wang,6
n983,Ryan Niederkohr,Ryan Niederkohr,2
n984,Thomas Kodadek,Thomas Kodadek,3
n985,Mauricio Salcedo,Mauricio Salcedo,5
n986,Wei FANG,Wei FANG,1
n987,Tan Ince,Tan Ince,18
n988,Priya Kapoor-Vazirani,Priya Kapoor-Vazirani,2
n989,Yosuke Shimizu,Yosuke Shimizu,19
n990,Karen Pitman,Karen Pitman,3
n991,Xiao-Fang Yu,Xiao-Fang Yu,7
n992,Min-Shu Hsieh,Min-Shu Hsieh,3
